smiles,pchembl_value,standard_type,type,value
Cc1cnc2ccc(-c3c(N4CCC5(COC5)C4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,6.1,IC50,IC50,795.0
Cc1cnc2ccc(-c3c(N4CCO[C@H](C)C4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,7.04,IC50,IC50,91.6
Cc1cnc2ccc(-c3c(N4CCO[C@@H](C)C4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,8.49,IC50,IC50,3.2
Cc1cnc2ccc(-c3c(N4CCOC[C@@H]4C)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,7.37,IC50,IC50,42.4
Cc1cnc2ccc(-c3c(N4CCOC[C@H]4C)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,7.14,IC50,IC50,73.0
COCCc1nc2c(-c3ccc4ncc(C)n4c3)c(-c3ccc(F)cc3)nc(N)n2n1,9.7,IC50,IC50,0.2
Cc1cnc2ccc(-c3c(-n4ccc(F)n4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,9.7,IC50,IC50,0.2
Cc1cnc2ccc(-c3c(-n4cc(F)cn4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,9.7,IC50,IC50,0.2
Cc1cnc2ccc(-c3c(N4CC5(COC5)C4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,6.64,IC50,IC50,228.0
Cc1cnc2ccc(-c3c(N4CCC4)nc(N)n4nc(Cc5ncccc5F)nc34)cn12,8.72,IC50,IC50,1.9
Cc1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(CCN(C)C)nc34)cn12,9.22,IC50,IC50,0.6
Cc1cnc2ccc(-c3c(N4CCOCC4)nc(N)n4nc(Cc5c(F)cccc5F)nc34)cn12,9.7,IC50,IC50,0.2
Cc1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(C[C@@H]5CCCN5C)nc34)cn12,9.52,IC50,IC50,0.3
Cc1cnc2ccc(-c3c(N4CCCC4)nc(N)n4nc(Cc5c(F)cccc5F)nc34)cn12,9.4,IC50,IC50,0.4
Cc1cnc2ccc(-c3c(N4CCC4)nc(N)n4nc(Cc5c(F)cccc5F)nc34)cn12,10.0,IC50,IC50,0.1
Cc1cnc2ccc(-c3c(-c4ccc(F)cc4)nc(N)n4nc(C[C@H]5CCCN5C)nc34)cn12,9.4,IC50,IC50,0.4
COCCc1nc2c(-c3ccc4ncc(C)n4c3)c(-c3ncco3)nc(N)n2n1,8.96,IC50,IC50,1.1
Cn1cc(-c2nc(C(=O)NCc3c(F)cccc3F)c(N)nc2-c2ncco2)ccc1=O,8.72,IC50,IC50,1.9
Cn1cc(-c2nc(C(=O)NCc3ncccc3F)c(N)nc2-c2ncco2)ccc1=O,8.51,IC50,IC50,3.1
CN(C)c1cccnc1CNC(=O)c1nc(-c2ccc(=O)n(C)c2)c(-c2ncco2)nc1N,8.41,IC50,IC50,3.9
Cn1cc(-c2nc(C(=O)NCc3ncccc3OC(F)F)c(N)nc2-c2ncco2)ccc1=O,5.0,IC50,IC50,10000.0
Cc1scnc1CNC(=O)c1nc(-c2ccc(=O)n(C)c2)c(-c2ncco2)nc1N,8.46,IC50,IC50,3.5
CNc1cccc(CNC(=O)c2nc(-c3ccc(=O)n(C)c3)c(-c3ncco3)nc2N)n1,8.46,IC50,IC50,3.5
Cn1cc(-c2nc(C(=O)NCc3cccc(N)n3)c(N)nc2-c2ncco2)ccc1=O,7.96,IC50,IC50,11.0
Cn1cc(-c2nc(C(=O)NCc3c(F)cccc3F)c(N)nc2-c2ccc(F)cc2)ccc1=O,8.64,IC50,IC50,2.3
Nc1nc(-c2ncco2)c(-c2ccc3nncn3c2)nc1C(=O)NCc1c(F)cccc1F,8.43,IC50,IC50,3.7
Cn1cc(-c2nc(C(=O)NCc3c(F)cccc3F)c(N)nc2-n2nccn2)ccc1=O,8.49,IC50,IC50,3.2
Cn1nc(-c2nc(C(=O)NCc3c(F)cccc3F)c(N)nc2-c2ncco2)ccc1=O,9.0,IC50,IC50,1.0
CC(NC(=O)c1nc(-c2ccc(=O)n(C)c2)c(-c2ncco2)nc1N)c1c(F)cccc1F,8.28,IC50,IC50,5.2
Nc1nc(-c2ncco2)c(-c2ccc(=O)n(CCO)c2)nc1C(=O)NCc1c(F)cccc1F,8.48,IC50,IC50,3.3
Nc1nc(-c2ncco2)c(-c2ccc3nccn3c2)nc1C(=O)NCc1ncccc1F,7.68,IC50,IC50,21.0
Nc1nc(-c2ncco2)c(-c2ccc3[nH]cnc3c2)nc1C(=O)NCc1ncccc1F,8.59,IC50,IC50,2.6
Nc1cccc(CNC(=O)c2nc(-c3ccc4nccn4c3)c(-c3ncco3)nc2N)n1,8.51,IC50,IC50,3.1
Cn1cc(-c2nc(C(=O)NCc3nc(N)ccc3F)c(N)nc2-c2ncco2)ccc1=O,8.28,IC50,IC50,5.3
Cn1cnc2ccc(-c3nc(C(=O)NCc4ncccc4F)c(N)nc3-c3ncco3)cc21,8.68,IC50,IC50,2.1
COc1ccccc1CNC(=O)c1nc(-c2cc(C)nc(C)c2)c(-c2ccc(C)o2)nc1N,8.1,IC50,IC50,7.9
Cc1cc(-c2nc(C(=O)NCc3ccccc3OC(F)(F)F)c(N)nc2-c2ccc(F)cc2)cc(C)n1,7.89,IC50,IC50,13.0
Cn1cc(-c2nc(CNC(=O)c3c(F)cccc3F)c(N)nc2-c2ccc(F)cc2)ccc1=O,8.62,IC50,IC50,2.4
Cn1cc(-c2nc(C(=O)NC(CO)c3c(F)cccc3F)c(N)nc2-c2ncco2)ccc1=O,8.03,IC50,IC50,9.3
Nc1nc(-c2ncco2)c(-c2ccc3ncnn3c2)nc1C(=O)NCc1ncccc1F,8.08,IC50,IC50,8.4
Cc1cnc2ccc(-c3nc(C(=O)NCc4ncccc4F)c(N)nc3-c3ncco3)cn12,8.62,IC50,IC50,2.4
Nc1nc(-n2nccn2)c(-c2ccc3nccn3c2)nc1C(=O)NCc1ncccc1F,8.21,IC50,IC50,6.2
CNCCOc1cccnc1CNC(=O)c1nc(-c2ccc3ncn(C)c3c2)c(-c2ccc(F)cc2)nc1N,8.16,IC50,IC50,6.9
Cc1cnc2ccc(-c3nc(C(=O)NCC4CCCN4C)c(N)nc3-c3ncco3)cn12,8.43,IC50,IC50,3.7
Cc1cnc2ccc(-c3nc(C(=O)NCC4CCCN4C)c(N)nc3-c3ncco3)cn12,8.54,IC50,IC50,2.9
Cc1cnc2ccc(-c3nc(C(=O)NC[C@H]4CCCO4)c(N)nc3-c3ncco3)cn12,8.85,IC50,IC50,1.4
Cc1cnc2ccc(-c3nc(C(=O)NC[C@@H]4CCCO4)c(N)nc3-c3ncco3)cn12,8.51,IC50,IC50,3.1
Cc1cnc2ccc(-c3nc(C(=O)NC(C)C)c(N)nc3-c3ncco3)cn12,8.57,IC50,IC50,2.7
Cc1cnc2ccc(-c3nc(C(=O)NCC4CCO4)c(N)nc3-c3ncco3)cn12,8.26,IC50,IC50,5.5
Cc1cnc2ccc(-c3nc(C(=O)NCC4CCO4)c(N)nc3-c3ncco3)cn12,8.7,IC50,IC50,2.0
Cc1cnc2ccc(-c3nc(C(=O)NC[C@H]4CCOC4)c(N)nc3-c3ncco3)cn12,8.77,IC50,IC50,1.7
Cc1cnc2ccc(-c3nc(C(=O)NC[C@@H]4CCOC4)c(N)nc3-c3ncco3)cn12,8.41,IC50,IC50,3.9
Cc1cnc2ccc(-c3nc(C(=O)NC[C@H]4CCCN4C)c(N)nc3-c3ccc(F)cc3)cn12,8.66,IC50,IC50,2.2
Cc1cnc2ccc(-c3nc(C(=O)NC[C@@H]4CCCN4C)c(N)nc3-c3ccc(F)cc3)cn12,8.28,IC50,IC50,5.2
COCCNC(=O)c1nc(-c2ccc3ncc(C)n3c2)c(-c2ncco2)nc1N,8.25,IC50,IC50,5.6
COC[C@H](C)NC(=O)c1nc(-c2ccc3ncc(C)n3c2)c(-c2ncco2)nc1N,8.5,IC50,IC50,3.15
Cc1cnc2ccc(-c3nc(C(=O)NC4CCC4)c(N)nc3-c3ncco3)cn12,8.04,IC50,IC50,9.1
Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,7.29,Ki,Ki,51.3
Nc1nnc(-c2cccc(C(F)(F)F)c2)c(-c2ccccc2)n1,7.7,Ki,Ki,20.0
Nc1nnc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccc2)n1,8.4,Ki,Ki,3.98
Nc1nnc(-c2ccc(F)c(Cl)c2)c(-c2ccccc2)n1,7.11,Ki,Ki,77.6
Nc1nnc(-c2ccc3cc[nH]c3c2)c(-c2ccccc2)n1,6.75,Ki,Ki,178.0
COc1cc(OC)cc(-c2nnc(N)nc2-c2ccccc2)c1,6.97,Ki,Ki,107.0
Cc1cc(C)cc(-c2nnc(N)nc2-c2ccccc2)c1,6.3,Ki,Ki,501.0
Nc1nnc(-c2ccc3occc3c2)c(-c2ccccc2)n1,7.19,Ki,Ki,64.6
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O,8.68,Ki,Ki,2.09
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.86,Ki,Ki,1.38
Nc1nnc(-c2ccnc(Cl)c2)c(-c2ccccc2)n1,7.74,Ki,Ki,18.2
Cc1cc(Cl)cc(-c2nnc(N)nc2-c2ccccc2)c1,8.66,Ki,Ki,2.19
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(Cl)n1,8.22,Ki,Ki,6.03
Nc1nnc(-c2ccc3ccccc3c2)c(-c2ccccc2)n1,6.99,Ki,Ki,102.0
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,8.11,Ki,Ki,7.76
Nc1nnc(-c2ccnc(C3CC3)c2)c(-c2ccccc2)n1,7.45,Ki,Ki,35.5
CC1(C)C=C(c2nnc(N)nc2-c2ccccc2)CC(C)(C)O1,6.61,Ki,Ki,245.0
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(Cl)n1,8.07,Ki,Ki,8.51
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,7.86,Ki,Ki,13.8
Nc1nnc(-c2cnn(Cc3ccccc3)c2)c(-c2ccccc2)n1,5.62,Ki,Ki,2399.0
Cc1cc(-c2nnc(N)nc2-c2ccc(OC(F)F)cc2)cc(C)c1C#N,6.31,Ki,Ki,490.0
Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1,7.56,Ki,Ki,27.5
Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1,7.98,Ki,Ki,10.5
Cc1cc(-c2nnc(N)nc2-c2ccc(Cl)cc2)cc(C)n1,7.81,Ki,Ki,15.5
Nc1nnc(-c2cc(Cl)nc(C(F)(F)F)c2)c(-c2ccc(F)cc2)n1,8.4,Ki,Ki,3.98
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,8.07,Ki,Ki,8.51
Cc1cc(-c2nnc(N)nc2-c2ccccc2F)cc(Cl)n1,8.03,Ki,Ki,9.33
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)F)n1,8.62,Ki,Ki,2.4
Nc1nnc(-c2cc(Cl)nc(C(F)F)c2)c(-c2ccccc2)n1,8.9,Ki,Ki,1.26
Nc1nnc(-c2cc(Cl)nc(CF)c2)c(-c2ccccc2)n1,8.71,Ki,Ki,1.95
Cc1cc(-c2nnc(N)nc2-c2ccccc2F)cc(C(F)(F)F)n1,8.26,Ki,Ki,5.5
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,8.34,Ki,Ki,4.57
Nc1nnc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccn2)n1,7.21,Ki,Ki,61.7
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1,8.59,Ki,Ki,2.57
CN(C)c1cc(-c2nnc(N)nc2-c2ccccc2)ccn1,7.71,Ki,Ki,19.5
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(Br)n1,8.66,Ki,Ki,2.19
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)[n+]1[O-],7.51,Ki,Ki,30.9
Nc1nnc(-c2cc(Cl)cc(C(F)(F)F)c2)c(-c2ncccn2)n1,6.58,Ki,Ki,263.0
CC1CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.31,Ki,Ki,49.0
CC1CN(c2nnc(N)nc2-c2ccccc2)CC(C)O1,7.79,Ki,Ki,16.2
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.39,Ki,Ki,40.7
Cc1csc(Nc2nnc(N)nc2-c2ccccc2)n1,5.07,Ki,Ki,8511.0
Nc1nnc(N2CCOC(CO)C2)c(-c2ccccc2)n1,5.53,Ki,Ki,2951.0
Nc1nnc(Oc2ccccc2)c(-c2ccccc2)n1,7.17,Ki,Ki,67.6
Nc1nnc(Oc2cccc(C(F)(F)F)c2)c(-c2ccccc2)n1,5.96,Ki,Ki,1096.0
Nc1nnc(-n2ccc(=O)cc2)c(-c2ccccc2)n1,7.41,Ki,Ki,38.9
Cc1ncccc1Oc1nnc(N)nc1-c1ccccc1,6.22,Ki,Ki,603.0
Cn1nc(C(F)(F)F)cc1Oc1nnc(N)nc1-c1ccccc1,7.39,Ki,Ki,40.7
Cc1ccc(Sc2nnc(N)nc2-c2ccccc2)cc1,5.82,Ki,Ki,1514.0
Nc1nnc(-c2cc(Cl)cc(OS(=O)(=O)C(F)(F)F)c2)c(-c2ccccc2)n1,7.89,Ki,Ki,12.9
CC(=O)Nc1cc(-c2nnc(N)nc2-c2ccccc2)ccc1O,6.73,Ki,Ki,186.0
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1,7.91,Ki,Ki,12.3
Cc1cn(-c2nnc(N)nc2-c2ccccc2)cc(C)c1=O,7.77,Ki,Ki,17.0
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(N2CCC2)n1,8.52,Ki,Ki,3.02
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(N2CCC2)n1,7.76,Ki,Ki,17.4
Nc1cnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,7.24,IC50,IC50,57.0
Cc1ccn(-c2nc(N)cnc2-c2cc(Cl)c3ncccc3c2)n1,8.68,IC50,IC50,2.1
Cc1ccn(-c2nc(N)c(C#N)nc2-c2cc(Cl)c3ncccc3c2)n1,8.62,IC50,IC50,2.4
Cc1ncc(-c2nc(N)cnc2-c2ccc3ncccc3c2)s1,7.26,IC50,IC50,55.5
Cc1ccn(-c2nc(N)c(C#N)nc2-c2ccc3ncccc3c2)n1,8.48,IC50,IC50,3.3
Cc1ccn(-c2nc(N)cnc2-c2cc(Cl)c3[nH]ncc3c2)n1,8.26,IC50,IC50,5.5
Cn1ccc(-c2nc(N)cnc2-c2cc(Cl)c3ncccc3c2)n1,7.77,IC50,IC50,17.0
Cn1ccc(-c2nc(N)cnc2-c2cc(Cl)c3[nH]ncc3c2)n1,8.05,IC50,IC50,9.0
Cn1ccc(-c2nc(N)c(C#N)nc2-c2cc(Cl)c3ncccc3c2)n1,8.8,IC50,IC50,1.6
Cn1ccc(-c2nc(N)cnc2-c2ccc3c(=O)[nH]ccc3c2)n1,7.0,IC50,IC50,101.0
Cc1ncc(-c2nc(N)cnc2-c2cc(Cl)c3ncccc3c2)s1,8.03,IC50,IC50,9.4
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1F)OC2=O,7.1,IC50,IC50,79.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1F)OC2=O,7.83,IC50,IC50,14.7
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(Cl)cc1F)OC2=O,7.41,IC50,IC50,39.3
N#Cc1ccc(CC2OC(=O)c3c(-c4ccco4)nc(N)nc32)cc1F,6.8,IC50,IC50,159.0
N#Cc1ccc(CC2OC(=O)c3c(-c4ccco4)nc(N)nc32)cc1,6.6,IC50,IC50,249.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1)OC2=O,7.4,IC50,IC50,40.0
Nc1nc(-c2ccco2)c2c(n1)[C@@H](Cc1ccccc1)OC2,6.8,IC50,IC50,157.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(F)cc1F)OC2=O,7.97,IC50,IC50,10.7
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(F)cc1Cl)OC2=O,6.94,IC50,IC50,114.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1Cl)OC2=O,7.49,IC50,IC50,32.1
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(Cl)c(F)c1)OC2=O,7.0,IC50,IC50,99.8
CS(=O)(=O)c1ccc(CC2OC(=O)c3c(-c4ccco4)nc(N)nc32)cc1,6.82,IC50,IC50,152.0
NC(=O)c1ccc(CC2OC(=O)c3c(-c4ccco4)nc(N)nc32)cc1,6.66,IC50,IC50,218.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(C(F)(F)F)cc1)OC2=O,6.56,IC50,IC50,274.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1C(F)(F)F)OC2=O,7.8,IC50,IC50,15.7
Nc1nc(-c2ccco2)c2c(n1)C(Cc1c(F)cccc1Cl)OC2=O,7.54,IC50,IC50,29.2
Nc1nc(-c2ccco2)c2c(n1)C(Cc1cccc(Cl)c1F)OC2=O,7.13,IC50,IC50,73.7
Cc1ccccc1CC1OC(=O)c2c(-c3ccco3)nc(N)nc21,7.51,IC50,IC50,31.1
Nc1nc(-c2ccco2)c2c(n1)C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)OC2=O,6.52,IC50,IC50,299.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(OC(F)(F)F)cc1)OC2=O,6.97,IC50,IC50,106.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1c(F)cccc1F)OC2=O,7.33,IC50,IC50,47.3
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1OC(F)(F)F)OC2=O,8.41,IC50,IC50,3.9
Nc1nc(-c2ccccn2)c2c(n1)C(Cc1ccccc1)OC2=O,6.04,IC50,IC50,918.0
Nc1nc(-c2ccc(Br)o2)c2c(n1)C(Cc1ccc(F)cc1F)OC2=O,7.73,IC50,IC50,18.6
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccc(F)cc2F)o1,7.49,IC50,IC50,32.1
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccccc2F)o1,7.68,IC50,IC50,21.0
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccccc2C(F)(F)F)o1,7.95,IC50,IC50,11.2
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2cc(F)ccc2F)o1,6.6,IC50,IC50,252.0
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2cc(Cl)ccc2F)o1,7.03,IC50,IC50,94.0
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2c(F)cccc2Cl)o1,7.42,IC50,IC50,38.4
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccc(F)cc2C(F)(F)F)o1,7.7,IC50,IC50,19.9
Nc1nc(-c2ccco2)c2c(n1)[C@H](Cc1ccccc1)OC2,6.56,IC50,IC50,275.0
Cn1c(=O)n(Cc2ccc(F)cc2F)c2nc(N)nc(-c3ccco3)c21,7.52,IC50,IC50,30.1
Cc1ccc(-c2nc(N)nc3c2n(C)c(=O)n3Cc2ccccc2OC(F)(F)F)o1,7.55,IC50,IC50,28.1
Nc1nc(-c2ccc(Br)o2)c2c(n1)C(Cc1ccccc1OC(F)(F)F)OC2=O,7.17,IC50,IC50,67.4
CN1C(=O)c2c(nc(N)nc2-c2ccco2)C1=Cc1ccccc1F,8.21,IC50,IC50,6.1
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccccc2OC(F)F)o1,6.89,IC50,IC50,128.0
Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1F)OC2=O,6.97,IC50,IC50,106.0
Cn1c(=O)n(Cc2ccccc2F)c2nc(N)nc(-c3ccco3)c21,7.36,IC50,IC50,43.5
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccc(F)cc2F)o1,7.06,IC50,IC50,87.4
Cc1ccc(-c2nc(N)nc3c2C(=O)OC3(C)Cc2ccccc2F)o1,6.0,IC50,IC50,992.0
CN1C(=O)c2c(-c3ccco3)nc(N)nc2C1Cc1ccccc1F,7.19,IC50,IC50,64.6
CN1C(=O)c2c(-c3ccco3)nc(N)nc2C1Cc1ccccc1OC(F)(F)F,7.94,IC50,IC50,11.6
CN1C(=O)c2c(nc(N)nc2-c2ccco2)C1=Cc1ccc(F)cc1F,8.06,IC50,IC50,8.7
CN1C(=O)c2c(-c3ccco3)nc(N)nc2C1Cc1ccc(F)cc1F,7.79,IC50,IC50,16.4
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccc(F)cc2F)o1,7.88,IC50,IC50,13.2
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccc(F)cc2F)o1,7.49,IC50,IC50,32.1
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccccc2F)o1,8.14,IC50,IC50,7.3
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccccc2C(F)(F)F)o1,8.33,IC50,IC50,4.7
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccccc2OC(F)(F)F)o1,8.44,IC50,IC50,3.6
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccccc2OC(F)(F)F)o1,7.25,IC50,IC50,56.2
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccccc2C(F)(F)F)o1,7.46,IC50,IC50,34.7
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccccc2F)o1,7.53,IC50,IC50,29.3
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccc(F)cc2C(F)(F)F)o1,8.47,IC50,IC50,3.4
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccc(F)cc2C(F)(F)F)o1,6.82,IC50,IC50,152.0
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2cc[n+]([O-])cc2)o1,7.68,IC50,IC50,21.0
Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccncc2)o1,6.75,IC50,IC50,179.0
Cc1ccc(-c2nc(N)nc3c2[nH]c(=O)n3Cc2ccccc2C(F)(F)F)o1,6.75,IC50,IC50,177.0
Cc1ccc(Cn2c(=O)[nH]c3c(-c4ccc(C)o4)nc(N)nc32)c(C(F)(F)F)c1,6.67,IC50,IC50,213.0
Nc1nc2c3c(ccc2c2ncnn12)OC(F)(F)O3,7.92,Ki,Ki,12.0
Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.21,Ki,Ki,6.2
Nc1nc2c3c(ccc2c2nc(Cc4cccnc4Cl)nn12)OC(F)(F)O3,8.54,Ki,Ki,2.9
Nc1nc2c3c(ccc2c2nc(Cc4cccnc4N4CC[C@@H](c5ccc(F)cc5)C4)nn12)OC(F)(F)O3,8.08,Ki,Ki,8.3
Nc1nc2c3c(ccc2c2nc(Cc4cccnc4N4CC[C@@H](c5ccc(C(F)(F)F)cc5)C4)nn12)OC(F)(F)O3,7.82,Ki,Ki,15.0
Nc1nc2c3c(ccc2c2nc(CCN4Cc5cccnc5C4)nn12)OC(F)(F)O3,8.19,Ki,Ki,6.5
Nc1nc2c3c(ccc2c2nc(CCN4Cc5ccc(C(F)(F)F)cc5C4)nn12)OC(F)(F)O3,8.51,Ki,Ki,3.1
Nc1nc2c3c(ccc2c2nc(CCN4Cc5ccc(F)cc5C4)nn12)OC(F)(F)O3,8.68,Ki,Ki,2.1
Nc1nc2c3c(ccc2c2nc(CCN4Cc5cnc(C(F)(F)F)nc5C4)nn12)OC(F)(F)O3,8.42,Ki,Ki,3.8
CCc1nnc2n1CCN(CCc1nc3c4ccc5c(c4nc(N)n3n1)OC(F)(F)O5)C2,8.8,Ki,Ki,1.6
Nc1nc2c3c(ccc2c2nc(CCN4Cc5ccncc5C4)nn12)OC(F)(F)O3,8.68,Ki,Ki,2.1
Cc1nc2c(o1)CN(CCc1nc3c4ccc5c(c4nc(N)n3n1)OC(F)(F)O5)CC2,8.82,Ki,Ki,1.5
Cc1nc2c(s1)CCN(CCc1nc3c4ccc5c(c4nc(N)n3n1)OC(F)(F)O5)C2,8.74,Ki,Ki,1.8
Nc1nc2c3c(ccc2c2nc(CCN4CCc5nc(C6CC6)oc5C4)nn12)OC(F)(F)O3,9.05,Ki,Ki,0.9
Nc1nc2c3c(ccc2c2nc(CCN4CC(F)C4)nn12)OC(F)(F)O3,8.6,Ki,Ki,2.5
CC1(F)CN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,8.49,Ki,Ki,3.2
CCC1(F)CN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,8.46,Ki,Ki,3.5
Nc1nc2c3c(ccc2c2nc(CCN4CC(F)(C5CC5)C4)nn12)OC(F)(F)O3,8.8,Ki,Ki,1.6
Nc1nc2c3c(ccc2c2nc(CCN4CC(F)(F)C4)nn12)OC(F)(F)O3,8.52,Ki,Ki,3.0
Nc1nc2c3c(ccc2c2nc(CCN4CC(O)(C(F)(F)F)C4)nn12)OC(F)(F)O3,7.92,Ki,Ki,12.0
Nc1nc2c3c(ccc2c2nc(CCN4CC(F)(C(F)(F)F)C4)nn12)OC(F)(F)O3,8.47,Ki,Ki,3.4
C[C@@H]1C[C@H](F)CN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.82,Ki,Ki,1.5
Nc1nc2c3c(ccc2c2nc(CCN4C[C@H](F)[C@@H](F)C4)nn12)OC(F)(F)O3,8.8,Ki,Ki,1.6
Nc1nc2c3c(ccc2c2nc(CCN4CCC(F)(F)C4)nn12)OC(F)(F)O3,8.85,Ki,Ki,1.4
C[C@@H]1CC(F)(F)CN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.96,Ki,Ki,1.1
C[C@H]1CC(F)(F)CN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.52,Ki,Ki,3.0
Nc1nc2c3c(ccc2c2nc(CCN4CCC(F)CC4)nn12)OC(F)(F)O3,8.11,Ki,Ki,7.8
CC1(F)CCN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)CC1,7.96,Ki,Ki,11.0
Nc1nc2c3c(ccc2c2nc(CCN4CCCC(F)(F)C4)nn12)OC(F)(F)O3,8.8,Ki,Ki,1.6
Nc1nc2c3c(ccc2c2nc(CCN4CCC(F)(F)CC4)nn12)OC(F)(F)O3,8.59,Ki,Ki,2.6
C[C@@H]1CC(F)(F)CCN1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,8.66,Ki,Ki,2.2
Nc1nc2c3c(ccc2c2nc(CCN4CC5COCC(C4)C5(F)F)nn12)OC(F)(F)O3,7.4,Ki,Ki,40.0
CC1(C)CN(CCc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,7.54,Ki,Ki,29.0
C[C@@H]1CC[C@@H](C)N1CCc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4,7.96,Ki,Ki,11.0
